timestamp,src_ip,dst_ip,total_length_of_fwd_packets,total_length_of_bwd_packets,total_fwd_packets,total_backward_packets,flow_duration,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_std,average_packet_size,flow_bytes/s,flow_packets/s
2026-06-10 17:17:39.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:40.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:41.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:42.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:43.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:44.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:45.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:46.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:46.842751,192.168.1.105,104.21.44.11,2178,28205,28,25,2880693,1139.8457112302458,317.83376834624573,323.15185795913465,416.2426870776775,10547.114878260196,18.398350674646693
2026-06-10 17:17:47.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:48.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:49.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:50.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:51.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:52.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:53.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:54.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:55.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:56.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:57.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:58.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:17:59.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:00.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:01.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:02.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:03.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:04.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:05.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:06.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:07.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:08.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:09.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:10.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:11.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:12.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:13.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:14.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:15.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:16.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:17.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:18.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:19.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:20.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:21.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:22.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:23.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:24.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:25.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:26.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:27.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:28.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:29.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:30.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:31.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:32.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:33.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:34.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:35.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:36.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:37.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:38.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:39.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:40.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:41.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:42.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:43.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:44.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:45.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:46.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:46.842751,192.168.1.105,8.8.8.8,3868,9239,39,28,3678756,222.21420148999442,444.94202488339874,773.4878960985718,631.5232210220977,3562.8891940645153,18.212678416290725
2026-06-10 17:18:47.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:48.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:49.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:50.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:51.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:52.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:53.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:54.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:55.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:56.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:57.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:58.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:18:59.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:00.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:01.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:02.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:03.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:04.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:05.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:06.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:07.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:08.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:09.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:10.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:11.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:12.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:13.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:14.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:15.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:16.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:17.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:18.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:19.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:20.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:21.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:22.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:23.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:24.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:25.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:26.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:27.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:28.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:29.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:30.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:31.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:32.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:33.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:34.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:35.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:36.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:37.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:38.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:39.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:40.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:41.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:42.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:43.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:44.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:45.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:46.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:47.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:48.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:49.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:50.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:51.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:52.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:53.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:54.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:55.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:56.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:57.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:58.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:19:59.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:20:00.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
2026-06-10 17:20:01.842751,192.168.100.50,203.0.113.10,60,0,1,0,1000,60.0,0.0,0.0,60.0,60000.0,1000.0
